x,y,codid,direccion,localidad,tipointer,disppdm,fechaimplementacion
-74.147550939999974,4.633149530000026,1280,TV 78C X CL 6B,KENNEDY,"VEHICULAR, PEATONAL","BOTON, SONORO",2012-11-30
-74.047508559999983,4.76559726000005,1283,KR 54D X CL 187,SUBA,"VEHICULAR, PEATONAL",SIN,2012-12-13
-74.108164905999956,4.628120314000057,1284,KR 52 X AV CENTENARIO (AC 13),PUENTE ARANDA,EXCLUSIVA PEATONAL,SIN,2012-12-15
-74.080561029999956,4.680256920000034,540,KR 66 X CL 78,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-11-29
-74.044748759999948,4.680056980000074,1419,AV GERMAN ARCINIEGAS (AK 11) X CL 97,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-02-16
-74.04945704499994,4.670963844000028,1421,AV GERMAN ARCINIEGAS (AK 11) X CL 88,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-05-22
-74.075170859999957,4.600563990000069,1428,KR 8 X CL 12B,CANDELARIA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-06-13
-74.037235299999963,4.749225310000043,1425,KR 15 X AV SAN JUAN BOSCO (AC 170),USAQUEN,"VEHICULAR, PEATONAL","BOTON, SONORO, VIDEO DETECTOR",2015-05-27
-74.075667039999985,4.59972300000004,1417,KR 8 X CL 12,CANDELARIA,"VEHICULAR, PEATONAL","BOTON, SONORO",2016-02-26
-74.073400679999963,4.599428570000043,1426,KR 6 X CL 12B,CANDELARIA,"VEHICULAR, PEATONAL",SIN,2015-06-14
-74.172076569999945,4.637884120000024,1424,KR 89C X CL 42A S,KENNEDY,"VEHICULAR, PEATONAL",SIN,2015-06-30
-74.057906959999968,4.735928270000045,1405,KR 55 X CL 152,SUBA,"VEHICULAR, PEATONAL",SIN,2015-07-08
-74.092762349999987,4.578341370000032,974,AV FERNANDO MAZUERA (AK 10) X CL 17 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1983-07-01
-74.099390629999959,4.589948010000057,1136,AV MARISCAL SUCRE (KR 24) X AV FUCHA (AC 11 S),ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1989-12-11
-74.097330819999968,4.594501840000021,992,KR 24B X AV DE LA HORTUA (CL 1),LOS MARTIRES,VEHICULAR,SIN,2004-03-31
-74.08542252999996,4.606027200000028,1263,KR 19 X CL 12,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2012-07-15
-74.163396369999987,4.622446680000053,903,AV AGOBERTO MEJIA CIFUENTES (AK 80) X CL 42A S,KENNEDY,"VEHICULAR, PEATONAL",SIN,2008-04-16
-74.092996889999938,4.607527330000039,619,AV GENERAL SANTANDER (AK 27) X CL 9,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1983-07-12
-74.047006989999943,4.68888658000003,74,AV PASEO DEL COUNTRY (AK 15) X CL 104,USAQUEN,"VEHICULAR, PEATONAL",SIN,2000-07-02
-74.101415679999945,4.671916070000066,1196,KR 70C X CL 63BIS,ENGATIVA,VEHICULAR,SIN,2010-05-19
-74.120193713999981,4.533673505000024,1051,AV CARACAS (AK 14) X CL 65 S,USME,VEHICULAR,SIN,2000-04-03
-74.091960769999957,4.554212890000031,973,AV LA VICTORIA (AK 4 ESTE) X AV CIUDAD DE VILLAVICENCIO (AC 37 S),SAN CRISTOBAL,VEHICULAR,SIN,2004-10-04
-74.165655354999956,4.595732638000072,1153,KR 71 X AV DEL SUR (CL 57R S) ,BOSA,VEHICULAR,VIDEO DETECTOR,2009-07-08
-74.144548509999936,4.60786569000004,845,KR 72H X CL 39B S,KENNEDY,"VEHICULAR, PEATONAL",SIN,2006-11-21
-74.107988279999972,4.598082810000051,715,AV JORGE GAITAN CORTES (KR 30) X AV CIUDAD DE QUITO (TV 31),ANTONIO NARINO,VEHICULAR,SIN,1993-12-20
-74.080514529999959,4.589102700000069,951,KR 7 X CL 2,SANTA FE,VEHICULAR,SIN,1988-02-26
-74.077194099999986,4.616806900000029,513,AV MARISCAL SUCRE (AK 19) X CL 24,LOS MARTIRES,VEHICULAR,SIN,1993-12-20
-74.075405509999939,4.602326330000039,494,KR 9 X AV JIMENEZ (CL 13),CANDELARIA,"VEHICULAR, PEATONAL",SIN,1993-08-02
-74.071518754999943,4.610770925000054,400,AV FERNANDO MAZUERA (AK 10) X CL 24,SANTA FE,"VEHICULAR, PEATONAL",SIN,1993-01-12
-74.076249679999989,4.624217950000059,500,AK 28 X AV TEUSAQUILLO (AC 34),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1994-04-14
-74.065897363999966,4.654123267000045,283,KR 16 X CL 66,BARRIOS UNIDOS,VEHICULAR,SIN,1990-02-28
-74.053372879999984,4.658065280000074,135,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 75,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1997-12-27
-74.049382589999936,4.662413310000034,95,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 81,CHAPINERO,VEHICULAR,SIN,1997-12-26
-74.043021659999965,4.700744190000023,46,AV PASEO DEL COUNTRY (AK 15) X CL 122,USAQUEN,"VEHICULAR, PEATONAL",SIN,1990-05-12
-74.102546669999981,4.74310403000004,686,KR 111BIS X CL 139,SUBA,"VEHICULAR, PEATONAL",BOTON,2008-01-22
-74.077338579999946,4.758987930000046,508,KR 92 X AC 170,SUBA,"VEHICULAR, PEATONAL",SIN,2004-03-17
-74.086551719999989,4.58691538000005,1272,AV FERNANDO MAZUERA (AK 10) X CL 2 S,ANTONIO NARINO,"VEHICULAR, PEATONAL","BOTON, SONORO",2012-09-15
-74.115530819999947,4.613332380000031,1316,AV BATALLON CALDAS (AK 50) X CL 2C,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2013-09-21
-74.149106569999958,4.570678030000067,1114,KR 32 X AV CIUDAD DE VILLAVICENCIO (AC 61 S)  ,CIUDAD BOLIVAR,EXCLUSIVA PEATONAL,"BOTON, SONORO",2004-12-15
-74.123601149999956,4.574356060000071,1060,AV CARACAS (AK 14) X CL 44C S,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,1985-07-26
-74.098114419999945,4.557739510000033,1165,KR 5 X AV CIUDAD DE VILLAVICENCIO (CL 37A S),SAN CRISTOBAL,"VEHICULAR, PEATONAL",SIN,2009-11-20
-74.137398119999943,4.617523180000035,830,KR 71D X CL 8 S,KENNEDY,"VEHICULAR, PEATONAL",SIN,1998-03-03
-74.154201889999968,4.677763490000075,883,KR 111A X AV CENTENARIO (DG 16),FONTIBON,"VEHICULAR, PEATONAL",SIN,2006-05-26
-74.091608239999971,4.609268220000047,612,AV GENERAL SANTANDER (AK 27) X CL 11,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1983-07-07
-74.113768749999963,4.68491202000007,747,AV CIUDAD DE CALI (AK 86) X DG 63F,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-04-13
-74.117135219999966,4.70442115000003,760,KR 101 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2006-09-20
-74.097249599999941,4.700228940000045,648,KR 81 X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1990-04-16
-74.07555715999996,4.675573320000069,492,KR 56BIS X CL 78,BARRIOS UNIDOS,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,2000-07-19
-74.053975799999989,4.668675000000064,143,KR 13 X AC 82,CHAPINERO,VEHICULAR,SIN,1993-12-22
-74.165954659999954,4.621123660000023,910,AV AGOBERTO MEJIA CIFUENTES (AK 80) X AV CIUDAD DE VILLAVICENCIO (AC 43 S),KENNEDY,VEHICULAR,SIN,1988-01-29
-74.163071059999936,4.634642000000042,902,AV CIUDAD DE CALI (AK 86) X AV DE LOS MUISCAS (CL 38 S) Y (DG 38 S),KENNEDY,"VEHICULAR, PEATONAL",SIN,2002-11-10
-74.116896619999977,4.610648820000051,759,AV BATALLON CALDAS (AK 50) X CL 1G,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2000-07-28
-74.096835959999964,4.59804304000005,647,KR 25 X CL 2,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1993-09-21
-74.132639429999983,4.680075460000069,807,AV FONTIBON (AK 97) X AV LUIS CARLOS GALAN (AC 24),FONTIBON,"VEHICULAR, PEATONAL",SIN,2000-05-26
-74.111165639999967,4.592381670000066,1033,KR 29B X AV PRIMERO DE MAYO (CL 22 S),ANTONIO NARINO,VEHICULAR,SIN,1994-11-30
-74.097619609999981,4.637877480000043,650,AV BATALLON CALDAS (AK 50) X AV DE LA ESPERANZA (AC 24),TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1986-11-13
-74.070015939999962,4.601007250000066,1134,KR 4 X CL 16,CANDELARIA,"VEHICULAR, PEATONAL",SIN,1994-06-14
-74.085957569999948,4.605236260000026,571,KR 19 X CL 11,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2005-05-20
-74.112777239999957,4.619193310000071,742,AV BATALLON CALDAS (AK 50) X CL 4F,PUENTE ARANDA,"VEHICULAR, PEATONAL",SIN,2004-06-29
-74.093712279999977,4.632189630000028,626,KR 43A X AV DE LA ESPERANZA (AC 24),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1997-10-17
-74.05106447999998,4.702101650000031,111,KR 20 X CL 122,USAQUEN,VEHICULAR,SIN,1993-12-03
-74.072708789999979,4.60253350000005,433,KR 7 X CL 16,SANTA FE,EXCLUSIVA PEATONAL,SIN,1997-04-23
-74.075339149999934,4.613931210000032,490,KR 17 X CL 24,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1994-10-11
-74.119506839999985,4.719499410000026,771,KR 112A X AV MEDELLIN (AC 80) ,ENGATIVA,EXCLUSIVA PEATONAL,SIN,1999-06-15
-74.094798899999944,4.71987770000004,633,KR 93 X AV CIUDAD DE CALI (CL 127),SUBA,"VEHICULAR, PEATONAL",SIN,2008-01-23
-74.100292869999976,4.74881879000003,673,KR 111 X AV TRANSVERSAL DE SUBA (AC 145),SUBA,EXCLUSIVA PEATONAL,"BOTON, SONORO",2007-10-25
-74.066884609999988,4.605560460000049,302,KR 3 X CL 22,SANTA FE,"VEHICULAR, PEATONAL",SIN,1996-04-24
-74.077205589999949,4.626926010000034,512,AK 28 X CL 37,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1994-05-04
-74.070248579999941,4.62041720000002,374,AV CARACAS (AK 14) X AC 32,SANTA FE,"VEHICULAR, PEATONAL",SIN,2005-06-06
-74.070232949999934,4.629415920000042,372,KR 16 X DG 40A,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1983-06-30
-74.046358579999946,4.723400330000061,70,AV SANTA BARBARA (AK 19) X CL 140,USAQUEN,VEHICULAR,SIN,1988-02-11
-74.069029259999979,4.63682153000002,342,KR 16 X CL 49,TEUSAQUILLO,VEHICULAR,SIN,1994-12-05
-74.072468309999977,4.645291280000038,426,AV COLOMBIA (TV 24) X AV GILBERTO ALZATE AVENDANO (AC 57),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1993-06-17
-74.069248999999957,4.644721340000046,350,KR 18 X AV GILBERTO ALZATE AVENDANO (AC 57),TEUSAQUILLO,VEHICULAR,SIN,1995-04-29
-74.076313739999989,4.611501760000067,1202,KR 16 X CL 22,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2010-09-08
-74.066266379999945,4.63315859000005,291,KR 13 X CL 46,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1987-09-09
-74.065727659999936,4.636237770000037,279,KR 13 X CL 49,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-03-08
-74.091858349999939,4.629417370000056,1218,KR 38 X AV DE LA ESPERANZA (AC 24),TEUSAQUILLO,EXCLUSIVA PEATONAL,"BOTON, SONORO",2011-05-30
-74.067607599999974,4.650197520000063,318,KR 17 X AV JOSE CELESTINO MUTIS (AC 63),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1980-07-14
-74.059726799999964,4.647868770000059,188,AV ALBERTO LLERAS CAMARGO (AK 7) X AV JOSE CELESTINO MUTIS (AC 63),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-05-14
-74.10953657999994,4.652152000000058,726,KR 68B X AV LUIS CARLOS GALAN (AC 24) ,FONTIBON,"VEHICULAR, PEATONAL",SIN,1998-05-04
-74.078135239999938,4.600123410000037,1251,AV FERNANDO MAZUERA (AK 10) X CL 11,CANDELARIA,EXCLUSIVA PEATONAL,SIN,2012-05-25
-74.058366559999968,4.719983340000056,1282,KR 53 X AV IBERIA (AC 134),SUBA,"VEHICULAR, PEATONAL",SIN,2012-12-18
-74.115853739999977,4.669659520000039,755,KR 75 X CL 25G,FONTIBON,VEHICULAR,SIN,1993-09-29
-74.100840079999955,4.67069274000005,679,AV DE LA CONSTITUCION (AK 70) X AV JOSE CELESTINO MUTIS (AC 63) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1997-12-07
-74.071658759999934,4.689414330000034,1314,KR 68A X AV ESPANA (AC 100),SUBA,"VEHICULAR, PEATONAL",SIN,2013-09-15
-74.104368379999983,4.685219500000073,700,KR 77A X AV DEL SALITRE (CL 66A),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1993-12-07
-74.101579959999981,4.692519670000024,682,KR 80 X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1990-08-23
-74.116737329999978,4.71557727000004,757,KR 107 X AV MEDELLIN (AC 80) ,ENGATIVA,"VEHICULAR, PEATONAL",SIN,1994-01-03
-74.086384883999983,4.68525363200007,575,KR 69H X CL 75,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2000-09-14
-74.084422909999944,4.58562691100002,1358,KR 8 X CL 1C S,SAN CRISTOBAL,"VEHICULAR, PEATONAL","BOTON, SONORO",2014-06-11
-74.07001060999994,4.650630650000039,365,KR 20 X AV JOSE CELESTINO MUTIS (AC 63),BARRIOS UNIDOS,VEHICULAR,SIN,1984-04-10
-74.054873271999952,4.684504528000048,1404,TV 21 X CL 97,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2014-10-10
-74.068432789999974,4.653903360000072,328,KR 19 X CL 64,BARRIOS UNIDOS,VEHICULAR,SIN,1990-04-11
-74.063001659999941,4.652636720000032,239,KR 13 X CL 66,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",1988-06-30
-74.062854079999966,4.662712020000072,236,KR 20B X CL 74,BARRIOS UNIDOS,VEHICULAR,SIN,1993-07-14
-74.059716009999988,4.66195577000002,186,AV PASEO DEL COUNTRY (AK 15) X CL 75,CHAPINERO,"VEHICULAR, PEATONAL","BOTON, SONORO",2000-04-25
-74.060226849999935,4.669532770000046,192,AV PASEO DE LOS LIBERTADORES (AK 20) X CL 82,BARRIOS UNIDOS,VEHICULAR,SIN,2001-11-08
-74.056364479999957,4.678063350000059,161,KR 19B X AV ALEJANDRO OBREGON (AC 92),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1995-10-29
-74.053752549999956,4.690827590000026,137,KR 21 X CL 104,USAQUEN,"VEHICULAR, PEATONAL",SIN,2006-11-10
-74.048810729999957,4.672210610000036,88,AV GERMAN ARCINIEGAS (AK 11) X CL 90,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-07-09
-74.043029439999941,4.677361800000028,47,KR 9 X AV ENRIQUE GRAU ARAUJO (CL 95),CHAPINERO,"VEHICULAR, PEATONAL",SIN,2006-10-31
-74.110294889999977,4.721016900000052,1372,AV BOLIVIA (AK 104) X DG 86A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2015-09-01
-74.167306318999977,4.589665110000055,1376,AV FEDERICO LLERAS (KR 72) X CL 62D S,CIUDAD BOLIVAR,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-09-07
-74.045016369999985,4.73167015000007,1355,AV SANTA BARBARA (AK 19) X CL 150,USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-08-01
-74.086302659999944,4.597828990000039,578,AV DE LOS COMUNEROS (AC 6) X SALIDA PATIO TRANSMILENIO,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2005-03-01
-74.109588039999949,4.71575351000007,1377,KR 102 X CL 82,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-10-25
-74.110809289999963,4.714475080000057,1378,KR 102 X CL 83,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-10-25
-74.136533709999981,4.626997070000073,1351,KR 71D X CL 4,KENNEDY,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-10-28
-74.045996839999987,4.72590598000005,1353,AV SANTA BARBARA (AK 19) X CL 144,USAQUEN,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2015-08-01
-74.048623769999949,4.667599180000025,1366,KR 9 X CL 86,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2015-11-25
-74.10631823999995,4.700753320000047,1445,KR 89A X CL 75,ENGATIVA,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-12-10
-74.099553489999948,4.672472930000026,1363,AK DE LA CONSTITUCION (AK 70) X CLL 63C,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2015-12-01
-74.061045380999985,4.665847176000057,205,AV PASEO DE LOS LIBERTADORES (AK 20) X AV MEDELLIN (AC 80),BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-02-10
-74.070872419999944,4.616129550000039,1194,KR 13A X CL 28 ,SANTA FE,"VEHICULAR, PEATONAL","BOTON, SONORO",2010-03-31
-74.071430459999988,4.589878560000045,1199,AV PATRICIO SAMPER GNECCO (KR 3 ESTE) X AV DE LOS COMUNEROS (CL 6),CANDELARIA,"VEHICULAR, PEATONAL",SIN,2010-06-04
-74.105276319999973,4.629726020000021,705,AV BATALLON CALDAS (AK 50) X AV PUENTE ARANDA (AC 17),PUENTE ARANDA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1998-01-26
-74.188527999999963,4.604490300000066,936,TV 78L X CL 68 S,BOSA,"VEHICULAR, PEATONAL",SIN,1998-04-28
-74.183405559999983,4.60708961000006,931,AV AGOBERTO MEJIA CIFUENTES (KR 80) X CL 63 S,BOSA,VEHICULAR,SIN,1995-10-05
-74.129257389999964,4.577859190000026,1084,AV MARISCAL SUCRE (KR 24) X CL 47B S,TUNJUELITO,"VEHICULAR, PEATONAL",SIN,1998-01-01
-74.086164379999957,4.647169400000052,574,AV BATALLON CALDAS (AK 50) X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,1990-09-28
-74.077443079999966,4.594522600000062,947,KR 7 X CL 7,CANDELARIA,"VEHICULAR, PEATONAL",SIN,1987-05-05
-74.076265769999964,4.608811670000023,501,AV CARACAS (AK 14) X AV CIUDAD DE LIMA (AC 19),SANTA FE,"VEHICULAR, PEATONAL",SIN,1978-08-29
-74.093778411999949,4.625979162000022,627,TV 39BISA X AV DE LAS AMERICAS (AC 20),PUENTE ARANDA,"VEHICULAR, PEATONAL",BOTON,1983-10-05
-74.100789049999946,4.635537250000027,678,AV BATALLON CALDAS (AK 50) X AV FERROCARRIL DE OCCIDENTE (AC 22),PUENTE ARANDA,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2004-09-15
-74.144805709999957,4.567955330000075,1110,KR 22B X AV CIUDAD DE VILLAVICENCIO (AC 61 S) ,CIUDAD BOLIVAR,"VEHICULAR, PEATONAL",SIN,1998-08-05
-74.163925199999937,4.635826210000062,905,KR 86F X AV DE LOS MUISCAS (CL 38 S),KENNEDY,"VEHICULAR, PEATONAL",SIN,2004-09-09
-74.106544959999951,4.591748750000022,1023,AV GENERAL SANTANDER (AK 27) X CL 17 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1990-06-21
-74.046197289999952,4.67725119000005,67,AV GERMAN ARCINIEGAS (AK 11) X CL 94,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1984-11-21
-74.184024514999976,4.596288702000038,1407,AV DEL SUR (KR 77G) X CL 65F S  ,BOSA,VEHICULAR,VIDEO DETECTOR,2014-11-19
-74.094736139999952,4.569290350000074,978,KR 6 X AV JOSE ASUNCION SILVA (CL 27 S),SAN CRISTOBAL,EXCLUSIVA PEATONAL,SIN,2006-10-18
-74.173411259999966,4.627359040000044,920,AV CIUDAD DE CALI (AK 86) X ENTRADA PORTAL AMERICAS (CL 46 S),KENNEDY,"VEHICULAR, PEATONAL",SIN,2004-07-15
-74.138314149999985,4.592445830000031,1097,AV DEL CONGRESO EUCARISTICO (KR 53) X DG 47A S,TUNJUELITO,VEHICULAR,SIN,1995-03-05
-74.160949289999962,4.688042560000042,898,KR 124 X AV CENTENARIO (AC 17),FONTIBON,"VEHICULAR, PEATONAL",SIN,2004-12-03
-74.126356299999941,4.696298030000037,796,KR 105 X AV JOSE CELESTINO MUTIS (AC 63),ENGATIVA,"VEHICULAR, PEATONAL",SIN,2004-06-11
-74.101448679999976,4.58769932000007,1009,AV MARISCAL SUCRE (KR 24) X CL 16 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1998-08-02
-74.098432859999946,4.58665921000005,996,KR 17 Y TV 18BIS X CL 14 S,ANTONIO NARINO,"VEHICULAR, PEATONAL",SIN,1990-09-19
-74.099080079999965,4.60237262000004,1135,KR 28A X CL 3,LOS MARTIRES,VEHICULAR,SIN,2006-05-12
-74.097812379999937,4.601474560000042,653,AV GENERAL SANTANDER (AK 27) X CL 3,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,1993-12-21
-74.088592619999986,4.648878850000074,582,KR 54 X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,2006-10-12
-74.076732849999985,4.602180940000039,507,AV FERNANDO MAZUERA (AK 10) X AV JIMENEZ (CL 13),CANDELARIA,"VEHICULAR, PEATONAL",BUCLE,1996-05-28
-74.072720479999987,4.615687910000076,437,AV CARACAS (AK 14) X AC 26,SANTA FE,EXCLUSIVA PEATONAL,SIN,2000-12-20
-74.071283779999987,4.641328250000072,394,KR 20 X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1990-03-21
-74.065801079999972,4.625999470000068,280,AV ALBERTO LLERAS CAMARGO (AK 7) X DG 40A,SANTA FE,"VEHICULAR, PEATONAL",SIN,1998-04-01
-74.107990519999987,4.655884970000045,720,KR 68D X CL 25,FONTIBON,"VEHICULAR, PEATONAL, BICIUSUARIOS",SIN,2006-11-17
-74.091542499999946,4.684073350000062,610,AV DE LA CONSTITUCION (AK 70) X AV CHILE (AC 72),ENGATIVA,"VEHICULAR, PEATONAL",SIN,1993-06-13
-74.060546829999964,4.652192190000051,199,KR 10 X CL 67,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-02-27
-74.060863019999942,4.660291280000024,204,AV PASEO DEL COUNTRY (AK 15) X CL 73,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1994-11-12
-74.060793539999963,4.687886290000051,206,KR 49 X AV ESPANA (AC 100),SUBA,"VEHICULAR, PEATONAL",SIN,1997-09-29
-74.045474039999988,4.678647690000048,62,AV GERMAN ARCINIEGAS (AK 11) X AV ENRIQUE GRAU ARAUJO (CL 95) ,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1994-10-30
-74.042911339999989,4.740683700000034,42,AV SANTA BARBARA (AK 19) X AV DE LAS ORQUIDEAS (AC 161),USAQUEN,VEHICULAR,SIN,1993-12-20
-74.088911099999962,4.597297910000066,1188,AV MARISCAL SUCRE (AK 18) X DG 4A,LOS MARTIRES,"VEHICULAR, PEATONAL",SIN,2010-03-13
-74.139606189999938,4.573160280000025,1103,AV MARISCAL SUCRE (KR 24) X AV BOYACA (CL 56A S)  ,TUNJUELITO,VEHICULAR,SIN,1998-09-05
-74.124509339999975,4.571714920000034,1063,AV CARACAS (AK 14) X DG 45B S,RAFAEL URIBE,"VEHICULAR, PEATONAL",SIN,1989-09-13
-74.179322959999979,4.60330311000007,926,KR 78C X AV BOSA (CL 59 S) ,BOSA,"VEHICULAR, PEATONAL",SIN,2004-09-22
-74.135911249999936,4.585110100000065,1094,AV JORGE GAITAN CORTES (KR 33) X CL 50B S,TUNJUELITO,VEHICULAR,SIN,1990-09-18
-74.100971029999982,4.622542770000052,680,KR 42ABIS X AV COLON (AC 13),PUENTE ARANDA,EXCLUSIVA PEATONAL,SIN,2003-09-15
-74.073796039999934,4.609833240000057,455,KR 13 X CL 22,SANTA FE,"VEHICULAR, PEATONAL",SIN,1995-04-10
-74.073953419999953,4.626327110000034,457,KR 20 X CL 37,TEUSAQUILLO,VEHICULAR,SIN,1994-11-15
-74.069276479999985,4.640955790000021,353,KR 17 X AV PABLO VI (AC 53),TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1982-12-14
-74.067374549999954,4.634495370000025,313,AV CARACAS (AK 14) X CL 47,TEUSAQUILLO,"VEHICULAR, PEATONAL",SIN,1998-06-26
-74.060647679999988,4.638669250000021,201,TV 3 X AV PABLO VI (AC 53),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1993-12-07
-74.108965069999954,4.652838200000076,722,KR 68B X CL 24A,FONTIBON,"VEHICULAR, PEATONAL",SIN,1998-05-04
-74.092558058999941,4.690792710000039,616,AV BOYACA (AK 72) X CL 75,ENGATIVA,VEHICULAR,SIN,1993-06-02
-74.079824529999939,4.672791200000063,534,KR 60 X AV CHILE (AC 72),BARRIOS UNIDOS,VEHICULAR,SIN,1990-07-26
-74.067155599999978,4.652684150000027,309,KR 17 X CL 63C,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,1998-05-03
-74.05392304999998,4.653718800000036,140,KR 5 X AV CHILE (AC 72),CHAPINERO,"VEHICULAR, PEATONAL",SIN,1999-12-15
-74.057882659999962,4.662055570000064,169,KR 13 X CL 76,CHAPINERO,VEHICULAR,SIN,1994-11-13
-74.066842979999933,4.677082080000048,299,AV ALFREDO D BATERMAN (AK 50) X CL 86A,BARRIOS UNIDOS,"VEHICULAR, PEATONAL",SIN,2006-05-03
-74.062698569999952,4.68842974000006,234,KR 53 X AV ESPANA (AC 100),SUBA,"VEHICULAR, PEATONAL",SIN,1984-06-20
-74.04988317699997,4.675577535000059,100,KR 13 X CL 93,CHAPINERO,"VEHICULAR, PEATONAL",SIN,1998-04-29
-74.043248909999988,4.696530600000074,50,AV PASEO DEL COUNTRY (AK 15) X AV PEPE SIERRA (AC 116),USAQUEN,VEHICULAR,SIN,1997-04-08
-74.031918049999945,4.695935457000076,14,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 119,USAQUEN,"VEHICULAR, PEATONAL",SIN,1983-06-05
-74.084676989999934,4.742739580000034,564,KR 92 X CL 147B BIS,SUBA,"VEHICULAR, PEATONAL",SIN,1995-01-29
-74.089277279999976,4.600355430000036,1249,KR 19 X AV DE LOS COMUNEROS (AC 6),LOS MARTIRES,"EXCLUSIVA PEATONAL, BICIUSUARIOS",SIN,2012-03-28
-74.059141489999945,4.651304190000076,1341,KR 8 X CL 67,CHAPINERO,"VEHICULAR, PEATONAL",SIN,2014-06-12
-74.110100269999975,4.630435360000035,1371,KR 56 X AV CENTENARIO (AC 13),PUENTE ARANDA,"VEHICULAR, PEATONAL","BOTON, SONORO",2014-12-17
-74.048976069999981,4.691904260000058,1368,KR 17A X CL 106,USAQUEN,"VEHICULAR, PEATONAL","BOTON, SONORO",2015-09-14
-74.109381049999968,4.720008850000056,1374,KR 103 D X DG 86A,ENGATIVA,"VEHICULAR, PEATONAL",SIN,2015-09-01
